x1,x2,G,F1,F2,F3,F4
102.4815832,115.1808613,-0.376508231,83.68310012,62.98165601,80.66315524,58.90986642
105.8032533,118.5941195,-0.044998864,88.4259934,64.03383799,81.59966697,54.21883205
99.8507578,105.120758,-0.926282295,74.31955341,67.07640728,74.52009433,67.2985353
94.95258242,119.2631075,-0.007507972,82.57186399,54.45632405,88.47370365,63.04740078
105.1506041,81.91729187,-0.102635756,63.72050416,87.61760255,55.04708743,81.52743992
107.0837619,88.77975072,-0.527231072,69.01032488,83.70468802,57.84178902,74.76444619
149.3568912,65.58910769,-1.584057581,100.5724222,130.372507,15.60236736,84.41334213
135.0268443,145.9683902,-0.765298519,128.2165987,85.12237153,97.12943584,15.50642667
75.08326785,149.5748075,-0.118441025,102.6855035,25.08687136,124.6100279,74.91793874
101.0082001,88.96701738,-0.665016958,64.1892898,79.54157058,62.59892089,78.26379381
50.2564214,133.4856953,-1.507309089,83.48608909,16.51629534,130.0716833,101.1014527
134.7020805,54.58894139,-0.571855134,84.82629793,127.5841391,15.97137204,96.62968719
147.1906397,132.7125504,-0.651403057,127.6220453,98.71614034,82.76024711,17.51423473
88.39304331,87.2831748,-0.233530793,53.5169216,73.53520203,72.01008426,87.9136922
87.19519627,111.9818648,-0.207677553,72.28578138,53.18704006,88.23941826,73.41540694
85.42610434,108.7402466,-0.251481763,68.59610364,54.38176278,87.29378309,76.62998926
96.95678229,88.96701738,-0.643408543,61.01940549,77.0062619,65.8180172,80.8616591
100.6762808,118.7318764,-0.107519667,85.39412316,59.54646072,84.59846403,58.39969889
56.41778434,56.0933758,-2.27215272,8.849699682,94.12567144,93.78038343,132.5748285
95.6372139,81.91762987,-0.119545098,55.69102611,81.96318939,63.04004766,87.12359976
50.02613795,75.46418259,-0.165964103,25.464196,74.53582199,103.1658746,124.7010873
111.9035581,115.4780341,-0.040935878,90.10784346,70.8788871,75.7542859,51.41113708
91.01637656,105.4900908,-0.696394549,69.00357474,60.52664835,80.98282543,73.8931651
